timestamp,region,temperature_c,it_load_mw,carbon_intensity_gco2,water_usage_l
2026-01-25 07:00:00,Wyoming,11.81,57.86,317.35,0.0
2026-01-25 08:00:00,Wyoming,17.11,60.46,316.81,0.0
2026-01-25 09:00:00,Wyoming,19.81,63.86,306.4,0.0
2026-01-25 10:00:00,Wyoming,21.92,67.78,274.72,0.0
2026-01-25 11:00:00,Wyoming,20.84,70.5,281.18,0.0
2026-01-25 12:00:00,Wyoming,22.47,65.33,246.84,0.0
2026-01-25 13:00:00,Wyoming,27.51,69.32,253.78,0.0
2026-01-25 14:00:00,Wyoming,23.37,65.45,244.73,0.0
2026-01-25 15:00:00,Wyoming,24.0,64.22,240.78,0.0
2026-01-25 16:00:00,Wyoming,26.76,59.26,273.56,0.0
2026-01-25 17:00:00,Wyoming,21.69,53.41,269.9,0.0
2026-01-25 18:00:00,Wyoming,19.19,54.09,278.46,0.0
2026-01-25 19:00:00,Wyoming,18.12,42.73,274.87,0.0
2026-01-25 20:00:00,Wyoming,17.22,38.69,291.15,0.0
2026-01-25 21:00:00,Wyoming,17.13,36.11,312.9,0.0
2026-01-25 22:00:00,Wyoming,12.65,32.65,334.42,0.0
2026-01-25 23:00:00,Wyoming,5.67,30.84,328.39,0.0
2026-01-26 00:00:00,Wyoming,5.14,31.01,345.8,0.0
2026-01-26 01:00:00,Wyoming,7.84,31.08,367.41,0.0
2026-01-26 02:00:00,Wyoming,3.35,36.88,329.68,0.0
2026-01-26 03:00:00,Wyoming,5.98,36.09,337.09,0.0
2026-01-26 04:00:00,Wyoming,3.72,38.51,353.78,0.0
2026-01-26 05:00:00,Wyoming,7.54,46.33,339.29,0.0
2026-01-26 06:00:00,Wyoming,12.23,51.02,335.2,0.0
2026-01-26 07:00:00,Wyoming,12.02,52.51,319.09,0.0
2026-01-26 08:00:00,Wyoming,17.85,57.1,289.83,0.0
2026-01-26 09:00:00,Wyoming,18.4,65.91,278.34,0.0
2026-01-26 10:00:00,Wyoming,18.94,65.53,283.34,0.0
2026-01-26 11:00:00,Wyoming,23.69,68.64,263.2,0.0
2026-01-26 12:00:00,Wyoming,21.36,71.68,252.28,0.0
2026-01-26 13:00:00,Wyoming,25.15,67.24,249.9,0.0
2026-01-26 14:00:00,Wyoming,23.67,63.38,235.48,0.0
2026-01-26 15:00:00,Wyoming,25.7,64.14,254.56,0.0
2026-01-26 16:00:00,Wyoming,24.77,60.0,261.74,0.0
2026-01-26 17:00:00,Wyoming,17.11,58.08,265.99,0.0
2026-01-26 18:00:00,Wyoming,19.13,49.42,263.77,0.0
2026-01-26 19:00:00,Wyoming,15.49,42.07,285.92,0.0
2026-01-26 20:00:00,Wyoming,12.56,38.46,318.49,0.0
2026-01-26 21:00:00,Wyoming,9.56,37.27,299.58,0.0
2026-01-26 22:00:00,Wyoming,10.4,34.24,333.31,0.0
2026-01-26 23:00:00,Wyoming,8.38,32.47,347.45,0.0
2026-01-27 00:00:00,Wyoming,7.35,31.63,356.51,0.0
2026-01-27 01:00:00,Wyoming,3.52,31.07,354.23,0.0
2026-01-27 02:00:00,Wyoming,8.84,34.24,365.74,0.0
2026-01-27 03:00:00,Wyoming,6.75,37.1,340.79,0.0
2026-01-27 04:00:00,Wyoming,5.22,38.36,339.63,0.0
2026-01-27 05:00:00,Wyoming,10.17,45.9,351.06,0.0
2026-01-27 06:00:00,Wyoming,6.9,48.53,314.06,0.0
2026-01-27 07:00:00,Wyoming,11.29,57.0,306.32,0.0
2026-01-27 08:00:00,Wyoming,13.5,61.3,306.46,0.0
2026-01-27 09:00:00,Wyoming,16.81,63.09,299.84,0.0
2026-01-27 10:00:00,Wyoming,18.31,67.71,275.14,0.0
2026-01-27 11:00:00,Wyoming,25.14,68.04,251.6,0.0
2026-01-27 12:00:00,Wyoming,24.31,71.15,266.26,0.0
2026-01-27 13:00:00,Wyoming,22.43,66.72,239.61,0.0
2026-01-27 14:00:00,Wyoming,23.81,66.08,257.91,0.0
2026-01-27 15:00:00,Wyoming,25.87,62.08,251.63,0.0
2026-01-27 16:00:00,Wyoming,23.28,58.42,266.33,0.0
2026-01-27 17:00:00,Wyoming,17.62,57.01,266.18,0.0
2026-01-27 18:00:00,Wyoming,23.31,51.36,262.04,0.0
2026-01-27 19:00:00,Wyoming,16.48,44.85,299.18,0.0
2026-01-27 20:00:00,Wyoming,11.72,39.83,310.75,0.0
2026-01-27 21:00:00,Wyoming,15.22,37.72,313.79,0.0
2026-01-27 22:00:00,Wyoming,12.98,32.08,334.94,0.0
2026-01-27 23:00:00,Wyoming,8.06,32.29,340.38,0.0
2026-01-28 00:00:00,Wyoming,8.25,32.19,325.62,0.0
2026-01-28 01:00:00,Wyoming,5.49,27.38,358.62,0.0
2026-01-28 02:00:00,Wyoming,8.05,28.36,354.35,0.0
2026-01-28 03:00:00,Wyoming,6.44,36.49,330.37,0.0
2026-01-28 04:00:00,Wyoming,4.38,41.69,339.76,0.0
2026-01-28 05:00:00,Wyoming,6.65,45.17,338.84,0.0
2026-01-28 06:00:00,Wyoming,8.24,49.18,342.44,0.0
2026-01-28 07:00:00,Wyoming,11.73,56.61,304.05,0.0
2026-01-28 08:00:00,Wyoming,16.32,59.79,285.11,0.0
2026-01-28 09:00:00,Wyoming,20.74,67.05,298.47,0.0
2026-01-28 10:00:00,Wyoming,20.52,65.31,261.46,0.0
2026-01-28 11:00:00,Wyoming,22.89,71.51,248.04,0.0
2026-01-28 12:00:00,Wyoming,22.08,71.88,255.85,0.0
2026-01-28 13:00:00,Wyoming,24.47,69.6,252.1,0.0
2026-01-28 14:00:00,Wyoming,27.02,67.12,254.92,0.0
2026-01-28 15:00:00,Wyoming,24.88,64.95,264.42,0.0
2026-01-28 16:00:00,Wyoming,23.36,65.22,272.7,0.0
2026-01-28 17:00:00,Wyoming,22.86,58.37,258.45,0.0
2026-01-28 18:00:00,Wyoming,18.62,48.49,279.77,0.0
2026-01-28 19:00:00,Wyoming,17.1,44.19,287.04,0.0
2026-01-28 20:00:00,Wyoming,13.53,40.64,297.83,0.0
2026-01-28 21:00:00,Wyoming,15.3,36.07,307.83,0.0
2026-01-28 22:00:00,Wyoming,10.33,27.81,320.75,0.0
2026-01-28 23:00:00,Wyoming,6.56,28.03,339.76,0.0
2026-01-29 00:00:00,Wyoming,3.41,30.13,363.09,0.0
2026-01-29 01:00:00,Wyoming,5.03,30.1,325.97,0.0
2026-01-29 02:00:00,Wyoming,1.73,30.34,341.8,0.0
2026-01-29 03:00:00,Wyoming,0.98,36.31,337.58,0.0
2026-01-29 04:00:00,Wyoming,6.88,38.63,345.55,0.0
2026-01-29 05:00:00,Wyoming,9.48,46.32,331.25,0.0
2026-01-29 06:00:00,Wyoming,10.41,48.79,319.24,0.0
2026-01-29 07:00:00,Wyoming,15.49,55.78,306.19,0.0
2026-01-29 08:00:00,Wyoming,15.84,58.09,305.05,0.0
2026-01-29 09:00:00,Wyoming,18.3,65.47,296.92,0.0
2026-01-29 10:00:00,Wyoming,23.11,67.55,278.71,0.0
2026-01-29 11:00:00,Wyoming,23.07,70.78,269.23,0.0
2026-01-29 12:00:00,Wyoming,27.04,73.45,262.56,0.0
2026-01-29 13:00:00,Wyoming,25.1,68.77,261.8,0.0
2026-01-29 14:00:00,Wyoming,22.51,64.53,249.91,0.0
2026-01-29 15:00:00,Wyoming,22.27,66.18,262.71,0.0
2026-01-29 16:00:00,Wyoming,25.12,59.74,254.12,0.0
2026-01-29 17:00:00,Wyoming,21.71,53.47,268.19,0.0
2026-01-29 18:00:00,Wyoming,18.7,51.2,271.85,0.0
2026-01-29 19:00:00,Wyoming,15.67,43.2,290.94,0.0
2026-01-29 20:00:00,Wyoming,17.09,40.09,277.23,0.0
2026-01-29 21:00:00,Wyoming,12.22,39.49,312.16,0.0
2026-01-29 22:00:00,Wyoming,13.89,33.08,328.28,0.0
2026-01-29 23:00:00,Wyoming,9.42,26.49,349.89,0.0
2026-01-30 00:00:00,Wyoming,3.28,30.8,335.57,0.0
2026-01-30 01:00:00,Wyoming,3.8,30.0,348.74,0.0
2026-01-30 02:00:00,Wyoming,6.32,32.65,345.07,0.0
2026-01-30 03:00:00,Wyoming,3.17,34.62,348.66,0.0
2026-01-30 04:00:00,Wyoming,6.12,37.62,343.42,0.0
2026-01-30 05:00:00,Wyoming,11.28,45.72,319.93,0.0
2026-01-30 06:00:00,Wyoming,9.96,51.6,328.62,0.0
2026-01-30 07:00:00,Wyoming,14.83,56.28,313.36,0.0
2026-01-30 08:00:00,Wyoming,17.29,62.62,284.7,0.0
2026-01-30 09:00:00,Wyoming,15.48,63.29,296.41,0.0
2026-01-30 10:00:00,Wyoming,17.63,67.44,294.35,0.0
2026-01-30 11:00:00,Wyoming,22.76,72.19,290.73,0.0
2026-01-30 12:00:00,Wyoming,22.64,68.97,266.3,0.0
2026-01-30 13:00:00,Wyoming,24.93,70.11,245.11,0.0
2026-01-30 14:00:00,Wyoming,22.54,67.31,232.72,0.0
2026-01-30 15:00:00,Wyoming,27.8,64.1,252.37,0.0
2026-01-30 16:00:00,Wyoming,25.36,59.23,260.19,0.0
2026-01-30 17:00:00,Wyoming,21.19,57.26,260.07,0.0
2026-01-30 18:00:00,Wyoming,20.52,50.34,277.69,0.0
2026-01-30 19:00:00,Wyoming,21.6,43.72,298.9,0.0
2026-01-30 20:00:00,Wyoming,14.65,42.21,302.45,0.0
2026-01-30 21:00:00,Wyoming,11.54,33.08,318.27,0.0
2026-01-30 22:00:00,Wyoming,10.24,31.43,326.55,0.0
2026-01-30 23:00:00,Wyoming,8.09,32.55,330.18,0.0
